date,geo,search_volume,impressions,observed_clicks,dayofyear,time,budget
2020-07-26,geo_3,17175,1467,80,208,207,16.413207274041408
2020-07-26,geo_4,8579,829,36,208,207,18.729794647489673
2020-07-26,geo_5,8140,840,34,208,207,20.932765466883122
2020-07-26,geo_6,17638,2007,103,208,207,25.575331628270106
2020-07-26,geo_7,13668,1548,69,208,207,24.564733541677985
2020-07-26,geo_8,6936,683,26,208,207,19.386790887261327
2020-07-26,geo_9,12220,877,33,208,207,12.858624538400187
2020-07-27,geo_0,10305,472,20,209,208,6.624864956614727
2020-07-27,geo_1,7502,587,33,209,208,13.589356159717807
2020-07-27,geo_2,11245,1368,102,209,208,30.52355260047352
2020-07-27,geo_3,15602,1370,100,209,208,16.696268959393787
2020-07-27,geo_4,7146,698,46,209,208,18.211409095401994
2020-07-27,geo_5,6610,699,44,209,208,20.26856885898982
2020-07-27,geo_6,16074,1852,117,209,208,24.83363724451951
2020-07-27,geo_7,11742,1305,78,209,208,24.53721427580753
2020-07-27,geo_8,5294,498,38,209,208,19.155067693839325
2020-07-27,geo_9,10713,777,50,209,208,12.471247125444295
2020-07-28,geo_0,10995,543,35,210,209,6.930313238993546
2020-07-28,geo_1,7410,573,39,210,209,13.451866390583431
2020-07-28,geo_2,11892,1434,86,210,209,29.76158087928045
2020-07-28,geo_3,16109,1435,91,210,209,16.010159182074087
2020-07-28,geo_4,7064,688,45,210,209,18.21277112766716
2020-07-28,geo_5,7589,805,46,210,209,20.449800612194764
2020-07-28,geo_6,15462,1710,99,210,209,24.76362774392086
2020-07-28,geo_7,11631,1342,81,210,209,25.14260519972773
2020-07-28,geo_8,5633,539,30,210,209,19.633734951316374
2020-07-28,geo_9,11230,850,57,210,209,12.349482166483652
2020-07-29,geo_0,12609,580,43,211,210,6.175575175584476
2020-07-29,geo_1,8969,708,52,211,210,12.463548173587348
2020-07-29,geo_2,13097,1623,97,211,210,29.23193545046166
2020-07-29,geo_3,17672,1469,118,211,210,16.04785769149609
2020-07-29,geo_4,8412,828,56,211,210,18.793089674738436
2020-07-29,geo_5,9281,942,64,211,210,20.325519082143458
2020-07-29,geo_6,18154,2086,148,211,210,25.008890465088637
2020-07-29,geo_7,14067,1662,119,211,210,24.68359436657623
2020-07-29,geo_8,8150,880,70,211,210,19.612897230760343
2020-07-29,geo_9,12572,949,59,211,210,12.425559023294648
2020-07-30,geo_0,14872,501,18,212,211,4.85719994119381
2020-07-30,geo_1,11126,784,48,212,211,11.930330465955093
2020-07-30,geo_2,15299,1970,118,212,211,29.37771110271861
2020-07-30,geo_3,19104,1649,107,212,211,15.853124149936173
2020-07-30,geo_4,11217,1027,44,212,211,17.868646770365213
2020-07-30,geo_5,10620,1095,62,212,211,18.784272460429637
2020-07-30,geo_6,19504,2195,140,212,211,24.493845821374023
2020-07-30,geo_7,15082,1679,114,212,211,24.318332689993408
2020-07-30,geo_8,9496,906,62,212,211,18.845517055850035
2020-07-30,geo_9,14706,1064,61,212,211,12.168372721253386
2020-07-31,geo_0,14806,519,19,213,212,4.788869905030938
2020-07-31,geo_1,11827,851,46,213,212,11.946185777739933
2020-07-31,geo_2,14817,1807,112,213,212,27.877742445869412
2020-07-31,geo_3,19818,1627,84,213,212,14.871141354514126
2020-07-31,geo_4,10662,959,50,213,212,17.397153380121974
2020-07-31,geo_5,11333,1117,49,213,212,18.751176907479902
2020-07-31,geo_6,20059,2226,121,213,212,24.413440025490292
2020-07-31,geo_7,16035,1722,105,213,212,24.231872644844504
2020-07-31,geo_8,10036,928,41,213,212,18.335376238207022
2020-07-31,geo_9,14667,988,59,213,212,11.682885153753674
2020-08-01,geo_0,12947,378,24,214,213,4.110415106776862
2020-08-01,geo_1,10160,748,29,214,213,12.017982029911954
2020-08-01,geo_2,13853,1644,79,214,213,27.102733031948578
2020-08-01,geo_3,17937,1474,76,214,213,14.978627169518019
2020-08-01,geo_4,9413,857,44,214,213,17.189078506135143
2020-08-01,geo_5,9738,931,38,214,213,18.416653123972974
2020-08-01,geo_6,18302,1999,87,214,213,23.7673739937982
2020-08-01,geo_7,13990,1543,57,214,213,23.238959549325873
2020-08-01,geo_8,8634,824,27,214,213,17.70028170883863
2020-08-01,geo_9,13629,935,39,214,213,11.20344743323881
2020-08-02,geo_0,10313,219,8,215,214,2.6190179496801735
2020-08-02,geo_1,7405,528,20,215,214,11.614361930884716
2020-08-02,geo_2,11409,1392,71,215,214,27.25756304699024
2020-08-02,geo_3,15810,1344,49,215,214,14.952185294068649
2020-08-02,geo_4,7026,590,24,215,214,16.63632531331491
2020-08-02,geo_5,7378,726,27,215,214,18.13547096821431
2020-08-02,geo_6,16309,1705,67,215,214,23.17906663624759
2020-08-02,geo_7,12245,1387,51,215,214,23.005622988254114
2020-08-02,geo_8,5743,556,26,215,214,18.166401428967742
2020-08-02,geo_9,11513,804,43,215,214,11.380671106827124
2020-08-03,geo_0,9138,200,15,216,215,2.5801003945888823
2020-08-03,geo_1,6615,455,20,216,215,11.070499329263235
2020-08-03,geo_2,10039,1269,63,216,215,27.33276530569549
2020-08-03,geo_3,13823,1048,56,216,215,13.80634437875986
2020-08-03,geo_4,5915,468,22,216,215,16.21301348362089
2020-08-03,geo_5,5543,522,32,216,215,18.130191540644734
2020-08-03,geo_6,14787,1638,95,216,215,23.24670485727426
2020-08-03,geo_7,9931,1092,52,216,215,23.04043912109884
2020-08-03,geo_8,4129,419,29,216,215,18.017380084107042
2020-08-03,geo_9,9983,681,34,216,215,10.983356654393562
2020-08-04,geo_0,9393,195,10,217,216,2.557502172327918
2020-08-04,geo_1,6845,447,11,217,216,10.30432824546566
2020-08-04,geo_2,10169,1205,51,217,216,26.61839991391399
2020-08-04,geo_3,14627,1132,47,217,216,13.54261750537498
2020-08-04,geo_4,6106,533,20,217,216,16.010149437851364
2020-08-04,geo_5,6132,538,22,217,216,16.927921036715148
2020-08-04,geo_6,14824,1634,71,217,216,23.179518277885162
2020-08-04,geo_7,10639,1199,51,217,216,23.134426649547166
2020-08-04,geo_8,4356,399,14,217,216,17.689954964359824
2020-08-04,geo_9,9717,648,22,217,216,11.878869877919737
2020-08-05,geo_0,11815,182,12,218,217,1.9323280676503432
2020-08-05,geo_1,8741,558,36,218,217,9.841873880323588
2020-08-05,geo_2,12745,1454,109,218,217,26.13673126161608
2020-08-05,geo_3,16792,1316,85,218,217,13.217890430326868
2020-08-05,geo_4,8046,670,55,218,217,15.564146439995028
2020-08-05,geo_5,8164,708,50,218,217,15.942875126800406
2020-08-05,geo_6,16515,1815,127,218,217,22.619449776065082
2020-08-05,geo_7,13376,1428,114,218,217,22.801140657553102
2020-08-05,geo_8,6834,618,51,218,217,18.023262394310397
2020-08-05,geo_9,11625,868,56,218,217,12.696154865471122
2020-08-06,geo_0,12887,211,10,219,218,2.3243821015623953
2020-08-06,geo_1,10068,591,50,219,218,9.18024643159603
2020-08-06,geo_2,14104,1588,104,219,218,25.51272701636013
2020-08-06,geo_3,18647,1357,102,219,218,12.859699280541529
2020-08-06,geo_4,9736,845,64,219,218,16.182750501178678
2020-08-06,geo_5,9692,794,51,219,218,15.586487672534904
2020-08-06,geo_6,19138,1995,160,219,218,21.677012641166208
2020-08-06,geo_7,14411,1597,123,219,218,22.27412183254026
2020-08-06,geo_8,8265,781,53,219,218,18.128758270498178
2020-08-06,geo_9,12979,997,71,219,218,12.765315670641765
2020-08-07,geo_0,13869,226,8,220,219,1.9567511829514048
2020-08-07,geo_1,10991,648,18,220,219,9.256124511961477
2020-08-07,geo_2,14206,1656,86,220,219,24.108214134104166
2020-08-07,geo_3,18944,1388,65,220,219,12.64133154866753
2020-08-07,geo_4,9721,841,30,220,219,16.347518734487476
2020-08-07,geo_5,10354,898,46,220,219,14.904481513980699
2020-08-07,geo_6,18946,1911,94,220,219,20.988409128240264
2020-08-07,geo_7,15193,1602,79,220,219,21.072649950892128
2020-08-07,geo_8,8433,816,36,220,219,18.65875580832781
2020-08-07,geo_9,14326,1006,44,220,219,12.137593420535211
2020-08-08,geo_0,12390,187,4,221,220,1.8180398659019206
2020-08-08,geo_1,8807,522,18,221,220,9.300490935077482
2020-08-08,geo_2,13273,1512,47,221,220,24.604623481746103
2020-08-08,geo_3,17131,1270,33,221,220,12.302475457517778
2020-08-08,geo_4,8730,723,34,221,220,15.8204586242621
2020-08-08,geo_5,8131,684,30,221,220,14.733670082679447
2020-08-08,geo_6,17638,1820,80,221,220,21.368394873793513
2020-08-08,geo_7,13503,1435,62,221,220,20.727627981447018
2020-08-08,geo_8,6979,630,19,221,220,17.924580929579374
2020-08-08,geo_9,11961,842,39,221,220,11.10786268549211
2020-08-09,geo_0,9362,78,2,222,221,0.9565696557287112
2020-08-09,geo_1,6638,425,15,222,221,9.483452782660647
2020-08-09,geo_2,10260,1104,45,222,221,24.193110763481855
2020-08-09,geo_3,15019,1024,46,222,221,11.745306008938506
2020-08-09,geo_4,5892,475,19,222,221,15.213479985083607
2020-08-09,geo_5,5997,472,22,222,221,14.52719794431357
2020-08-09,geo_6,15390,1544,67,222,221,20.99511592061848
2020-08-09,geo_7,10836,1108,41,222,221,20.339560446297725
2020-08-09,geo_8,5421,502,23,222,221,18.350833114638302
2020-08-09,geo_9,10323,739,24,222,221,11.625934290830275
2020-08-10,geo_0,8456,0,0,223,222,0.0
2020-08-10,geo_1,5280,274,16,223,222,9.406486948885037
2020-08-10,geo_2,9527,1058,59,223,222,23.562017781758637
2020-08-10,geo_3,13129,936,38,223,222,11.376385075601258
2020-08-10,geo_4,4281,362,13,223,222,15.127587732290673
2020-08-10,geo_5,4478,376,13,223,222,14.18030650100192
2020-08-10,geo_6,13998,1436,50,223,222,20.865412912597023
2020-08-10,geo_7,9244,937,34,223,222,20.433092864432208
2020-08-10,geo_8,3683,321,15,223,222,18.258155425120567
2020-08-10,geo_9,8940,649,29,223,222,11.060109179122243
2020-08-11,geo_0,9008,0,0,224,223,0.0
2020-08-11,geo_1,5594,287,17,224,223,8.45444969519114
2020-08-11,geo_2,8976,956,70,224,223,22.901040976015054
2020-08-11,geo_3,14153,1009,55,224,223,12.121345163419754
2020-08-11,geo_4,5270,421,23,224,223,14.499623872815759
2020-08-11,geo_5,4757,354,16,224,223,13.351654984269704
2020-08-11,geo_6,13601,1439,80,224,223,20.78917007971179
2020-08-11,geo_7,10564,1037,66,224,223,20.143613433922898
2020-08-11,geo_8,4076,382,25,224,223,17.928941948010277
2020-08-11,geo_9,9227,668,40,224,223,11.53086139426116
2020-08-12,geo_0,10874,0,0,225,224,0.0
2020-08-12,geo_1,7377,405,28,225,224,7.965944424701646
2020-08-12,geo_2,11495,1252,91,225,224,22.463530617350358
2020-08-12,geo_3,15628,1098,71,225,224,11.642798948527968
2020-08-12,geo_4,6806,546,42,225,224,14.713699096768057
2020-08-12,geo_5,6844,487,32,225,224,12.9742865460453
2020-08-12,geo_6,16163,1652,123,225,224,19.665212657236157
2020-08-12,geo_7,11924,1189,86,225,224,19.893911277993357
2020-08-12,geo_8,6059,555,42,225,224,16.937659201915082
2020-08-12,geo_9,10650,784,43,225,224,12.397940996310421
2020-08-13,geo_0,12346,0,0,226,225,0.0
2020-08-13,geo_1,9343,472,34,226,225,7.670269495560723
2020-08-13,geo_2,13235,1428,101,226,225,22.376195013129053
2020-08-13,geo_3,17668,1248,108,226,225,11.280130018185861
2020-08-13,geo_4,8559,659,52,226,225,14.354147165517958
2020-08-13,geo_5,8776,677,47,226,225,12.970663423386577
2020-08-13,geo_6,17288,1716,90,226,225,20.209858082376968
2020-08-13,geo_7,13607,1327,94,226,225,20.060969517062574
2020-08-13,geo_8,7507,685,46,226,225,17.462883667145128
2020-08-13,geo_9,12863,924,57,226,225,11.65842188806041
2020-08-14,geo_0,13096,0,0,227,226,0.0
2020-08-14,geo_1,9746,482,13,227,226,7.541998885857549
2020-08-14,geo_2,13736,1463,79,227,226,22.344222420416127
2020-08-14,geo_3,18158,1276,69,227,226,11.758903298562762
2020-08-14,geo_4,9419,741,35,227,226,14.038056289763013
2020-08-14,geo_5,8515,670,37,227,226,12.562215405479861
2020-08-14,geo_6,17896,1839,93,227,226,20.26738812817316
2020-08-14,geo_7,14124,1334,66,227,226,18.964101270700787
2020-08-14,geo_8,7921,698,39,227,226,17.139244819255108
2020-08-14,geo_9,12752,900,32,227,226,11.384022851032013
2020-08-15,geo_0,11061,0,0,228,227,0.0
2020-08-15,geo_1,7984,390,22,228,227,7.873558467178879
2020-08-15,geo_2,12463,1315,64,228,227,21.614578147073548
2020-08-15,geo_3,15818,1079,53,228,227,11.490697268185457
2020-08-15,geo_4,7840,617,30,228,227,13.987853760178007
2020-08-15,geo_5,7411,563,33,228,227,13.042160011664343
2020-08-15,geo_6,16723,1658,106,228,227,20.06172785558887
2020-08-15,geo_7,12544,1181,61,228,227,19.233416085638137
2020-08-15,geo_8,6335,565,38,228,227,17.293223898600708
2020-08-15,geo_9,11524,743,42,228,227,11.247436110192655
2020-08-16,geo_0,8528,0,0,229,228,0.0
2020-08-16,geo_1,5414,243,7,229,228,6.968288733973478
2020-08-16,geo_2,9502,989,39,229,228,21.47836829517581
2020-08-16,geo_3,13557,929,38,229,228,11.028220554872933
2020-08-16,geo_4,5065,399,17,229,228,14.259685168484125
2020-08-16,geo_5,5307,368,9,229,228,13.227289102346663
2020-08-16,geo_6,14702,1429,74,229,228,19.778186670317083
2020-08-16,geo_7,10408,1026,44,229,228,18.46487006097911
2020-08-16,geo_8,4455,395,19,229,228,17.36123394712889
2020-08-16,geo_9,9108,613,28,229,228,10.54919790898664
2020-08-17,geo_0,8011,0,0,230,229,0.0
2020-08-17,geo_1,4314,186,9,230,229,6.299651173574507
2020-08-17,geo_2,7848,852,45,230,229,21.2287762489794
2020-08-17,geo_3,12695,900,41,230,229,11.43138965341991
2020-08-17,geo_4,3769,271,21,230,229,14.078406533870169
2020-08-17,geo_5,3881,285,20,230,229,12.826921527282503
2020-08-17,geo_6,12901,1240,65,230,229,18.833349896077433
2020-08-17,geo_7,9360,900,49,230,229,18.560374736649432
2020-08-17,geo_8,2971,259,14,230,229,16.79269360570758
2020-08-17,geo_9,8181,531,23,230,229,10.427804674058402
2020-08-18,geo_0,8558,0,0,231,230,0.0
2020-08-18,geo_1,4509,203,14,231,230,6.548910751656118
2020-08-18,geo_2,8518,862,48,231,230,20.978988986025954
2020-08-18,geo_3,13037,872,51,231,230,11.2292525187973
2020-08-18,geo_4,4297,345,21,231,230,14.151613845313406
2020-08-18,geo_5,4342,325,19,231,230,13.710725328274178
2020-08-18,geo_6,13856,1387,75,231,230,19.1048023632992
2020-08-18,geo_7,9615,889,56,231,230,18.344697525328097
2020-08-18,geo_8,3374,301,14,231,230,16.625025129691334
2020-08-18,geo_9,8033,484,36,231,230,9.994385729865272
2020-08-19,geo_0,10291,0,0,232,231,0.0
2020-08-19,geo_1,7192,302,27,232,231,6.1118500795542765
2020-08-19,geo_2,10933,1148,75,232,231,20.430961339123883
2020-08-19,geo_3,14461,992,71,232,231,11.392559679928342
2020-08-19,geo_4,6336,495,26,232,231,13.45548514358603
2020-08-19,geo_5,5769,447,17,232,231,14.21679930981565
2020-08-19,geo_6,15211,1492,96,232,231,19.31735670850133
2020-08-19,geo_7,10836,1001,71,232,231,18.1928011760595
2020-08-19,geo_8,5363,467,38,232,231,16.465030482315065
2020-08-19,geo_9,10393,627,37,232,231,9.553962079472162
2020-08-20,geo_0,11518,0,0,233,232,0.0
2020-08-20,geo_1,8472,386,22,233,232,6.504389920580039
2020-08-20,geo_2,12397,1188,87,233,232,19.92668125691498
2020-08-20,geo_3,16301,1091,61,233,232,10.471819254705428
2020-08-20,geo_4,7741,612,48,233,232,13.655733088879527
2020-08-20,geo_5,8025,676,40,233,232,14.227621089952539
2020-08-20,geo_6,17373,1664,105,233,232,18.60312635600895
2020-08-20,geo_7,12655,1210,90,233,232,17.673220675346656
2020-08-20,geo_8,6489,543,38,233,232,15.884472929059363
2020-08-20,geo_9,11920,694,44,233,232,9.039154542677693
2020-08-21,geo_0,12705,0,0,234,233,0.0
2020-08-21,geo_1,9381,416,15,234,233,6.228815946336282
2020-08-21,geo_2,13327,1318,57,234,233,19.45786128721734
2020-08-21,geo_3,17240,1087,49,234,233,9.9480532499997
2020-08-21,geo_4,8734,689,31,234,233,13.399176979877343
2020-08-21,geo_5,8296,713,40,234,233,14.169302896999671
2020-08-21,geo_6,17683,1643,76,234,233,18.300212682225645
2020-08-21,geo_7,14155,1329,56,234,233,18.108959198234714
2020-08-21,geo_8,7547,637,26,234,233,15.996686997526716
2020-08-21,geo_9,12889,661,27,234,233,8.100459171447218
2020-08-22,geo_0,11158,0,0,235,234,0.0
2020-08-22,geo_1,7098,304,15,235,234,6.398512923070732
2020-08-22,geo_2,11922,1138,55,235,234,19.106368760785127
2020-08-22,geo_3,15523,903,41,235,234,9.065150208557236
2020-08-22,geo_4,7072,561,24,235,234,13.27026288826337
2020-08-22,geo_5,6822,551,24,235,234,14.03250107811199
2020-08-22,geo_6,15789,1459,51,235,234,17.604009276879406
2020-08-22,geo_7,11989,1092,37,235,234,17.249063841904793
2020-08-22,geo_8,5785,496,24,235,234,15.820275238498102
2020-08-22,geo_9,10971,566,24,235,234,7.849936462597963
2020-08-23,geo_0,8782,0,0,236,235,0.0
2020-08-23,geo_1,5006,226,4,236,235,6.232969167811682
2020-08-23,geo_2,8899,833,34,236,235,18.430165039739187
2020-08-23,geo_3,13582,806,25,236,235,8.72182701024038
2020-08-23,geo_4,4825,389,13,236,235,13.413205706252882
2020-08-23,geo_5,5169,443,17,236,235,13.733796320306665
2020-08-23,geo_6,14005,1267,46,236,235,16.6420393876347
2020-08-23,geo_7,10115,875,30,236,235,16.88775261753609
2020-08-23,geo_8,3928,331,14,236,235,15.161767105583387
2020-08-23,geo_9,8768,453,10,236,235,7.858820224436101
2020-08-24,geo_0,7230,0,0,237,236,0.0
2020-08-24,geo_1,3831,144,5,237,236,5.288983523207108
2020-08-24,geo_2,7661,729,39,237,236,18.694168955338185
2020-08-24,geo_3,12520,696,21,237,236,8.049215810220154
2020-08-24,geo_4,3537,300,12,237,236,14.07830835404331
2020-08-24,geo_5,3793,309,8,237,236,13.59491967180914
2020-08-24,geo_6,12632,1099,44,237,236,15.902259107303099
2020-08-24,geo_7,8760,818,37,237,236,16.201118619726383
2020-08-24,geo_8,2816,235,10,237,236,15.221595352769112
2020-08-24,geo_9,7337,351,18,237,236,7.547789072103099
2020-08-25,geo_0,7319,0,0,238,237,0.0
2020-08-25,geo_1,4499,198,10,238,237,5.990010940905645
2020-08-25,geo_2,8227,764,61,238,237,18.23835286066757
2020-08-25,geo_3,12830,669,45,238,237,7.972069535694331
2020-08-25,geo_4,4188,339,18,238,237,14.68296888197194
2020-08-25,geo_5,4132,341,20,238,237,13.624914676502812
2020-08-25,geo_6,12753,1044,69,238,237,14.99176983182592
2020-08-25,geo_7,8562,756,60,238,237,16.347491823524308
2020-08-25,geo_8,2805,222,16,238,237,14.535079619833386
2020-08-25,geo_9,7603,435,23,238,237,8.145110355470454
2020-08-26,geo_0,9780,0,0,239,238,0.0
2020-08-26,geo_1,6277,284,17,239,238,7.378626402362035
2020-08-26,geo_2,9932,992,48,239,238,18.875142975754823
2020-08-26,geo_3,13940,718,46,239,238,7.47601346150984
2020-08-26,geo_4,5928,481,30,239,238,14.596928634948577
2020-08-26,geo_5,5950,470,18,239,238,13.90568965202657
2020-08-26,geo_6,14695,1219,72,239,238,15.285795345414215
2020-08-26,geo_7,10378,890,38,239,238,16.471645973417022
2020-08-26,geo_8,4687,388,21,239,238,15.065337742189008
2020-08-26,geo_9,9539,489,34,239,238,7.986829816831165
2020-08-27,geo_0,11450,0,0,240,239,0.0
2020-08-27,geo_1,8387,429,21,240,239,7.118258545391517
2020-08-27,geo_2,12063,1175,53,240,239,19.21670776169144
2020-08-27,geo_3,16072,815,47,240,239,7.570211794822661
2020-08-27,geo_4,8320,658,38,240,239,14.65571792682437
2020-08-27,geo_5,7719,634,36,240,239,14.216454221426568
2020-08-27,geo_6,16837,1351,57,240,239,14.171827279349385
2020-08-27,geo_7,12385,1081,56,240,239,16.538953568654915
2020-08-27,geo_8,6563,494,26,240,239,15.087973787645499
2020-08-27,geo_9,11178,646,29,240,239,8.733704094540002
2020-08-28,geo_0,11945,0,0,241,240,0.0
2020-08-28,geo_1,9232,480,15,241,240,7.819091764867548
2020-08-28,geo_2,12490,1200,41,241,240,19.17603866374342
2020-08-28,geo_3,16215,848,45,241,240,7.7356438493295485
2020-08-28,geo_4,7872,672,26,241,240,15.415991751615366
2020-08-28,geo_5,7954,626,35,241,240,14.419149273661425
2020-08-28,geo_6,16937,1346,56,241,240,14.29290428100654
2020-08-28,geo_7,12804,1194,42,241,240,16.581631593457175
2020-08-28,geo_8,7328,561,24,241,240,14.768731746674092
2020-08-28,geo_9,11973,671,34,241,240,8.641168219631723
2020-08-29,geo_0,10152,0,0,242,241,0.0
2020-08-29,geo_1,7715,408,12,242,241,7.728188706854187
2020-08-29,geo_2,10881,1048,37,242,241,17.938912264200493
2020-08-29,geo_3,16036,860,43,242,241,7.880394529456755
2020-08-29,geo_4,6505,528,20,242,241,15.286569283592806
2020-08-29,geo_5,7274,583,24,242,241,14.18249355294228
2020-08-29,geo_6,16017,1280,55,242,241,14.332975009959611
2020-08-29,geo_7,12109,1073,44,242,241,15.795605713629463
2020-08-29,geo_8,6171,523,20,242,241,15.66497403578316
2020-08-29,geo_9,10609,575,28,242,241,8.520696107639262
2020-08-30,geo_0,8679,0,0,243,242,0.0
2020-08-30,geo_1,4940,259,13,243,242,7.185968668817217
2020-08-30,geo_2,8823,818,40,243,242,17.89089386490667
2020-08-30,geo_3,13107,717,25,243,242,8.513355447829706
2020-08-30,geo_4,4716,406,17,243,242,15.745062503012784
2020-08-30,geo_5,4302,368,16,243,242,14.550247533453707
2020-08-30,geo_6,13473,1121,59,243,242,14.545621448096227
2020-08-30,geo_7,9519,829,38,243,242,15.556270978656512
2020-08-30,geo_8,3684,328,21,243,242,14.880567335820928
2020-08-30,geo_9,8680,437,24,243,242,8.360248166303698
2020-08-31,geo_0,6854,0,0,244,243,0.0
2020-08-31,geo_1,3527,172,6,244,243,7.6598913702609055
2020-08-31,geo_2,7375,658,23,244,243,17.994716298781285
2020-08-31,geo_3,11595,676,28,244,243,9.268191159205921
2020-08-31,geo_4,2911,266,12,244,243,16.29338063099048
2020-08-31,geo_5,3115,234,8,244,243,14.27157357838142
2020-08-31,geo_6,11869,868,33,244,243,13.596707955985417
2020-08-31,geo_7,8629,732,27,244,243,16.198124853558628
2020-08-31,geo_8,2209,181,8,244,243,15.509952329191885
2020-08-31,geo_9,6972,330,6,244,243,7.626323037190298
2020-09-01,geo_0,7341,0,0,245,244,0.0
2020-09-01,geo_1,3873,182,7,245,244,7.809465238688834
2020-09-01,geo_2,7902,733,39,245,244,18.033246996001445
2020-09-01,geo_3,12390,775,42,245,244,10.033403129770342
2020-09-01,geo_4,3706,375,26,245,244,16.92427826098222
2020-09-01,geo_5,3592,280,16,245,244,14.555794090951109
2020-09-01,geo_6,13107,1009,60,245,244,13.791113127894668
2020-09-01,geo_7,8908,788,51,245,244,16.464459848652222
2020-09-01,geo_8,2752,236,21,245,244,15.268576069655282
2020-09-01,geo_9,7577,373,27,245,244,7.557004193764851
2020-09-02,geo_0,9417,0,0,246,245,0.0
2020-09-02,geo_1,5873,296,33,246,245,7.61038557319775
2020-09-02,geo_2,9958,956,70,246,245,17.81711336626453
2020-09-02,geo_3,14043,863,44,246,245,9.682645235586032
2020-09-02,geo_4,5638,501,32,246,245,16.96012294098983
2020-09-02,geo_5,5695,455,28,246,245,14.361275088943732
2020-09-02,geo_6,14462,1156,71,246,245,14.009106673985087
2020-09-02,geo_7,11223,967,51,246,245,15.62044353132854
2020-09-02,geo_8,4867,429,16,246,245,15.179446557853495
2020-09-02,geo_9,9558,474,40,246,245,7.589997805015573
2020-09-03,geo_0,11261,0,0,247,246,0.0
2020-09-03,geo_1,8582,455,29,247,246,7.500482384083586
2020-09-03,geo_2,11402,1070,70,247,246,17.000596462980486
2020-09-03,geo_3,16525,980,68,247,246,9.836779818761782
2020-09-03,geo_4,7190,653,46,247,246,17.260241814436906
2020-09-03,geo_5,7934,632,44,247,246,14.58435961432075
2020-09-03,geo_6,16284,1383,96,247,246,14.504352688419102
2020-09-03,geo_7,13179,1156,74,247,246,15.697285807130275
2020-09-03,geo_8,6894,582,38,247,246,15.395158698522946
2020-09-03,geo_9,11084,576,41,247,246,7.644174382420903
2020-09-04,geo_0,11593,0,0,248,247,0.0
2020-09-04,geo_1,8875,407,16,248,247,6.696934643933384
2020-09-04,geo_2,12323,1037,41,248,247,16.538755228751906
2020-09-04,geo_3,17089,1051,53,248,247,10.61504657330595
2020-09-04,geo_4,8006,652,28,248,247,16.015105293482296
2020-09-04,geo_5,7985,658,25,248,247,14.49935203705227
2020-09-04,geo_6,16760,1369,75,248,247,15.075298561553778
2020-09-04,geo_7,12711,1068,51,248,247,15.635586690624624
2020-09-04,geo_8,7139,592,36,248,247,15.177769618240532
2020-09-04,geo_9,11999,623,30,248,247,7.693850284901988
2020-09-05,geo_0,10142,0,0,249,248,0.0
2020-09-05,geo_1,7307,322,15,249,248,6.706114469011855
2020-09-05,geo_2,10947,953,30,249,248,16.19077051366804
2020-09-05,geo_3,15670,1062,33,249,248,11.163034248911684
2020-09-05,geo_4,7183,660,34,249,248,16.720498818042213
2020-09-05,geo_5,6661,557,33,249,248,14.426417938999245
2020-09-05,geo_6,15830,1258,64,249,248,14.375700748477417
2020-09-05,geo_7,11859,976,39,249,248,15.367363367068695
2020-09-05,geo_8,5603,478,25,249,248,15.079551016482538
2020-09-05,geo_9,10867,610,34,249,248,7.940332140047197
2020-09-06,geo_0,7837,0,0,250,249,0.0
2020-09-06,geo_1,4539,206,8,250,249,6.323883710310302
2020-09-06,geo_2,9307,869,34,250,249,16.448477529042624
2020-09-06,geo_3,13173,1002,46,250,249,11.634878438766073
2020-09-06,geo_4,4799,420,22,250,249,16.41204994337923
2020-09-06,geo_5,4988,433,22,250,249,13.762157560331625
2020-09-06,geo_6,13149,1171,32,250,249,16.020150965978868
2020-09-06,geo_7,9913,835,31,250,249,15.761387270480482
2020-09-06,geo_8,3326,293,9,250,249,14.9483917643324
2020-09-06,geo_9,8412,448,17,250,249,8.377214235128687
2020-09-07,geo_0,6923,0,0,251,250,0.0
2020-09-07,geo_1,4086,183,5,251,250,6.768308575510287
2020-09-07,geo_2,6889,614,31,251,250,16.539106132214624
2020-09-07,geo_3,11778,829,27,251,250,11.691542504526215
2020-09-07,geo_4,3432,312,17,251,250,16.36609503436635
2020-09-07,geo_5,3298,279,9,251,250,13.049302920481622
2020-09-07,geo_6,12232,1153,46,251,250,17.000232730014925
2020-09-07,geo_7,7655,651,26,251,250,15.301565413130149
2020-09-07,geo_8,1940,143,8,251,250,14.279190531815019
2020-09-07,geo_9,6795,369,14,251,250,8.28170481142178
2020-09-08,geo_0,7558,0,0,252,251,0.0
2020-09-08,geo_1,3950,212,7,252,251,6.761688842288985
2020-09-08,geo_2,7805,711,39,252,251,16.902376505350947
2020-09-08,geo_3,12708,940,44,252,251,12.208752863715363
2020-09-08,geo_4,3207,276,11,252,251,16.792678620219945
2020-09-08,geo_5,4146,330,17,252,251,12.915705121286749
2020-09-08,geo_6,12662,1158,55,252,251,17.04459854463154
2020-09-08,geo_7,8990,822,43,252,251,15.524916618269584
2020-09-08,geo_8,2386,177,15,252,251,13.41946987353492
2020-09-08,geo_9,6951,380,18,252,251,8.586365238263056
2020-09-09,geo_0,9553,0,0,253,252,0.0
2020-09-09,geo_1,6597,336,20,253,252,7.809376942760224
2020-09-09,geo_2,10296,930,55,253,252,16.727850869463417
